sents,targets,Logistic Regression,Linear SVM,Neural Net
вечером_ADVB мочь_VERB зажигать_INFN огонёк_NOUN наслаждаться_INFN неописуемый_ADJF вид_NOUN,1,0,0,0
дарить_VERB весь_ADJF свой_ADJF песнь_NOUN зажигать_INFN танцевальный_ADJF ритм_NOUN давний_ADJF друг_NOUN известный_ADJF российский_ADJF певец_NOUN влад_NOUN сташевский_ADJF закончиться_VERB праздник_NOUN,1,1,1,1
день_NOUN планироваться_VERB открытие_NOUN бразильский_ADJF карнавал_NOUN певица_NOUN стать_VERB дожидаться_INFN начало_NOUN приняться_VERB зажигать_INFN публика_NOUN ранний_COMP,1,1,1,1
знаменитый_ADJF когда-то_ADVB песня_NOUN охота_NOUN зажигать_INFN сердце_NOUN слушатель_NOUN эротический_ADJF танец_NOUN тёмный_ADJF кой_ADJF имя_NOUN дать_VERB великое_NOUN множество_NOUN,1,1,1,1
сердце_NOUN приказать_INFN любить_INFN зажигать_INFN любовь_NOUN,1,1,1,1
призвать_PRTF зажигать_INFN сердце_NOUN праведный_ADJF негодование_NOUN,1,1,1,1
истинный_ADJF учение_NOUN христов_ADJF способный_ADJS зажигать_INFN холодное_NOUN сердце_NOUN огонь_NOUN приидоха_NOUN воврещать_VERB земля_NOUN 12_NUMR 49_NUMR говорить_VERB спаситель_NOUN,1,0,1,0
рота_NOUN губа_NOUN язык_NOUN также_CONJ относиться_VERB наиболее_ADVB эрогенный_ADJF женский_ADJF зона_NOUN согласно_PREP доктор_NOUN мириам_NOUN стоппард_NOUN написать_VERB свой_ADJF книга_NOUN магия_NOUN секс_NOUN стимуляция_NOUN женский_ADJF рот_NOUN мочь_VERB зажигать_INFN весь_ADJF тело_NOUN обладать_VERB прямая_NOUN возбуждать_PRTF воздействие_NOUN гениталия_NOUN,1,0,0,0
скрывать_VERB свой_ADJF физический_ADJF возбуждение_NOUN свой_ADJF очередь_NOUN зажигать_INFN страсть_NOUN партнёр_NOUN свой_ADJF+очередь_NOUN свой_ADJF+очередь_NOUN свой_ADJF+очередь_NOUN,1,1,1,1
ещё_PRCL мочь_VERB работа_NOUN сравниться_INFN ребячий_ADJF сердце_NOUN зажигать_INFN исполнять_VERB свой_ADJF круг_NOUN несколько_ADVB редакция_NOUN ещё_PRCL мочь_VERB работа_NOUN сравниться_INFN пятнадцать_NUMR рубль_NOUN получать_INFN,1,1,1,1
самый_ADJF зажигать_INFN эмоция_NOUN энтузиазм_NOUN самый_ADJF гореть_PRTF глаз_NOUN,1,1,1,1
зажигать_INFN местный_ADJF кабак_NOUN,1,1,1,1
юмористичный_ADJF составлять_PRTF фильм_NOUN действительно_ADVB зажигать_INFN,1,1,1,1
последний_ADJF фестиваль_NOUN туристка_NOUN зажигать_INFN местный_ADJF житель_NOUN шок_NOUN местный_ADJF+житель_NOUN местный_ADJF+житель_NOUN местный_ADJF+житель_NOUN,1,1,1,1
пожалуй_PRCL сразу_ADVB спустя_PREP пара_NOUN год_NOUN понять_VERB двигать_VERB танюха_NOUN придавать_VERB неженский_ADJF сила_NOUN выбиваться_VERB полный_ADJF программа_NOUN зажигать_INFN огонь_NOUN глаз_NOUN зажигать_INFN+огонь_NOUN зажигать_INFN+огонь_NOUN зажигать_INFN+огонь_NOUN,1,1,1,1
скрипач_NOUN похожий_ADJF фея_NOUN просто_PRCL летать_VERB сцена_NOUN забывать_GRND играть_INFN виолончелист_NOUN сидеть_GRND умудряться_VERB зажигать_INFN большой_COMP весь_ADJF компенсировать_VERB отстраненность_NOUN фронтмена_NOUN,1,1,1,1
яркий_ADJF весёлый_ADJF добрый_ADJF воздушный_ADJF шар_NOUN поднимать_VERB настроение_NOUN радовать_VERB глаз_NOUN зажигать_INFN улыбка_NOUN лицо_NOUN ребёнок_NOUN взрослый_NOUN радовать_VERB+глаз_NOUN радовать_VERB+глаз_NOUN радовать_VERB+глаз_NOUN,1,1,1,1
отчаяться_GRND уничтожить_INFN великий_ADJF народ_NOUN открытый_ADJF схватка_NOUN зажигать_INFN сей_ADJF пора_NOUN продолжать_VERB гореть_INFN вспыхивать_GRND кровавый_ADJF сполох_NOUN национальный_ADJS конфликт_NOUN сей_ADJF+пора_NOUN сей_ADJF+пора_NOUN сей_ADJF+пора_NOUN,1,0,1,0
господь_NOUN зажигать_INFN миллион_NOUN сердце_NOUN,1,1,1,1
весь_ADJF лидер_NOUN дистрибьюторский_ADJF сеть_NOUN заслать_VERB огонёк_NOUN дружно_ADVB зажигать_INFN веский_ADJF повод_NOUN,1,1,1,1
пожелать_VERB добрый_ADJF здоровье_NOUN постоянно_ADVB зажигать_INFN человек_NOUN добро_ADVB тепло_ADVB душа_NOUN,1,1,1,1
романтический_ADJF отношение_NOUN говорят_CONJ зажигать_INFN человек_NOUN,1,1,1,1
ещё_PRCL учить_VERB легко_ADVB красиво_ADVB двигаться_INFN удерживать_INFN взгляд_NOUN окружающий_ADJF зажигать_INFN вечеринка_NOUN верить_INFN свой_ADJF сила_NOUN центр_NOUN внимание_NOUN,1,1,1,1
днём_ADVB город_NOUN обычный_ADJF сонный_ADJF зато_CONJ ночью_ADVB буквально_ADVB зажигать_INFN любой_NPRO турист_NOUN,1,1,1,1
весь_ADJF чаща_NOUN чаща_NOUN видеть_VERB разный_ADJF клуб_NOUN зажигать_INFN разный_ADJF девушка_NOUN,1,0,0,1
недавно_ADVB шакир_NOUN зажигать_INFN москва_NOUN день_NOUN дать_VERB танцевальный_ADJF мастер-класс_NOUN место_NOUN сцена_NOUN станцевать_VERB звезда_NOUN испанский_ADJF футбол_NOUN дело_NOUN клуб_NOUN барселона_NOUN завоевать_VERB кубок_NOUN лига_NOUN чемпмион_NOUN,1,1,1,1
атмосфера_NOUN радушие_NOUN творчество_NOUN оптимизм_NOUN коллега_NOUN зажигать_INFN,1,1,1,1
зажигать_INFN вдохновить_INFN подвиг_NOUN,1,0,0,1
имя_NOUN охладить_INFN зажигать_INFN вызвать_INFN желание_NOUN страсть_NOUN,1,1,1,1
госпожа_NOUN пампадур_NOUN использовать_VERB зажигать_INFN страсть_NOUN,1,1,1,1
нежиться_INFN солнечный_ADJF пляж_NOUN зажигать_INFN молодёжный_ADJF дискотека_NOUN вместе_ADVB рыбак_NOUN совершить_INFN прогулка_NOUN мор_NOUN маленькая_NOUN рыбацкий_ADJF деревушка_NOUN близ_PREP курорт_NOUN слушать_INFN смесь_NOUN итальянский_ADJF английский_ADJF морской_ADJF история_NOUN,1,0,1,0
ребята_NOUN вели_NOUN очень_ADVB активно_ADVB зажигать_INFN публика_NOUN посылать_VERB сцена_NOUN сильнейший_ADJF энергетический_ADJF звуковой_ADJF посыл_NOUN,1,1,1,1
очень_ADVB приятно_ADVB смотреть_INFN талантливый_ADJF ребёнок_NOUN свой_ADJF задор_NOUN веселие_NOUN свой_ADJF непосредственность_NOUN излучать_VERB необыкновенный_ADJF тепло_ADVB передавать_VERB энергия_NOUN зажигать_INFN окружающий_ADJF свой_ADJF мастерство_NOUN,1,1,1,1
любитель_NOUN зажигать_INFN звук_NOUN двойной_ADJF турбонаддув_NOUN мочь_VERB слух_NOUN ласкать_VERB сидеть_PRTF сзади_ADVB начальник_NOUN скорее_CONJ быстро_ADVB надоесть_VERB,1,1,1,1
весь_ADJF девушка_NOUN получить_VERB множество_NOUN подарок_NOUN спонсор_NOUN профком_NOUN студент_NOUN выслушать_VERB поздравление_NOUN отправиться_VERB зажигать_INFN,1,1,1,1
хотеть_VERB иметь_INFN сто_NOUN приятель_NOUN бухать_INFN отрываться_INFN зажигать_INFN,1,1,1,1
хотеть_VERB танцевать_INFN интересно_ADVB непринуждённо_ADVB любой_NPRO клуб_NOUN люба_NOUN модный_ADJF вечеринка_NOUN зажигать_INFN друг_NOUN,1,1,1,1
настоящий_ADJF интересно_ADVB зажигать_INFN искра_NOUN интерес_NOUN сердце_NOUN,1,1,1,1
зажигать_INFN клубиться_INFN весь_ADJF ночь_NOUN напролёт_ADVB весь_ADJF+ночь_NOUN весь_ADJF+ночь_NOUN весь_ADJF+ночь_NOUN,1,1,1,1
просто_PRCL учение_NOUN маркс_NOUN строиться_VERB классовый_ADJF расизм_NOUN учение_NOUN гитлер_NOUN биологический_ADJF расизм_NOUN некорректно_ADVB вообще_ADVB говорить_INFN классовый_ADJF расизм_NOUN автор_NOUN откровенно_ADVB жонглировать_INFN термин_NOUN жонглировать_INFN+термин_NOUN жонглировать_INFN+термин_NOUN жонглировать_INFN+термин_NOUN,1,1,1,1
сегодня_ADVB утверждать_VERB ленин_NOUN чистый_ADJS история_NOUN кпсс_NOUN переврать_VERB время_NOUN перестройка_NOUN солженицын_NOUN жонглировать_INFN нуль_NOUN уточнять_GRND список_NOUN замучить_PRTF репрессированный_ADJF коммунист_NOUN весь_ADJF правда_PRCL всплывать_VERB,1,1,1,1
знать_INFN легко_ADVB жонглировать_INFN факт_NOUN знать_INFN простой_COMP простой_ADJF снять_INFN пропагандистский_ADJF документалка_NOUN противоположный_ADJF окрас_NOUN грузинский_ADJF старуха_NOUN рыдать_INFN тело_NOUN сын_NOUN защитник_NOUN гордый_ADJF демократический_ADJF республика_NOUN монструозный_ADJF империалистический_ADJF замашка_NOUN недружелюбный_ADJF сосед_NOUN,1,1,1,1
жонглировать_INFN брат_NOUN очень_ADVB уметь_VERB аккуратно_ADVB,1,1,1,1
решить_VERB рассказать_INFN здорово_INTJ жонглировать_INFN рабочий_ADJF стол_NOUN иметь_GRND мышка_NOUN компиз_NOUN бортовый_ADJF компьютер_NOUN,1,1,1,1
