,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
5270,мочь_VERB навалиться_INFN весь_ADJF нато_NOUN утюжить_INFN воздух_NOUN ракета_NOUN безоружный_ADJF араб_NOUN,1,0.0,0.0,0.0,0.0,0.0007510522,0.00026428633,0.5546729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036029913,0.0,0.0,0.40828186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271,тротуар_NOUN совершенно_ADVB пустой_ADJF зато_CONJ множество_NOUN железный_ADJF ящик_NOUN утюжить_INFN проезжий_ADJF часть_NOUN улица_NOUN,1,0.0,0.0,0.19431852,0.0,0.003682606,0.0,0.0,0.390802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28244844,0.0,0.0,0.0,0.0012398328,0.12750858,0.0,0.0
5272,танк_NOUN степан_NOUN горобец_NOUN маневрировать_GRND начать_VERB утюжить_INFN немецкий_ADJF батарея_NOUN затем_ADVB прорваться_VERB вперёд_ADVB,1,0.0,0.0,0.00045092785,0.0,0.0,0.0,0.0,0.0,0.3847581,0.0,0.0,0.0,0.0,0.0,0.0,0.6024393,0.0,0.012351669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5273,писать_VERB ребята_NOUN утюжить_INFN зелёнка_NOUN,1,0.0,0.0,0.0,0.33322218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667779,0.0,0.0,0.0
5274,затем_ADVB долго_ADVB утюжить_INFN какой-нибудь_ADJF гора_NOUN долго_ADVB+утюжить_INFN долго_ADVB+утюжить_INFN долго_ADVB+утюжить_INFN,1,0.0,0.0,0.3056697,0.0,0.0,0.27084047,0.17749289,0.0,0.0014369249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090264216,0.00040962754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15368754,0.0,0.0,0.00019853104
5275,сверху_ADVB утюжить_INFN грузовик_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.3220036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67799634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,вспомнить_VERB пример_NOUN балет_NOUN ромео_NOUN джульетта_NOUN кремлёвский_ADJF сцена_NOUN рождаться_VERB натовский_ADJF бомбардировщик_NOUN крушить_VERB сербский_ADJF город_NOUN селение_NOUN израильский_ADJF танк_NOUN утюжить_INFN земля_NOUN лагерь_NOUN палестинский_ADJF беженец_NOUN автоматный_ADJF очередь_NOUN заглушать_VERB стон_NOUN убивать_PRTF горячее_NOUN точка_NOUN старик_NOUN крик_NOUN гибнуть_PRTF ребёнок_NOUN плач_NOUN весь_ADJF видеть_VERB слышать_VERB художник_NOUN вчитываться_GRND текст_NOUN шекспир_NOUN вслушиваться_GRND музыка_NOUN прокофьев_NOUN искать_VERB смысл_NOUN сценический_ADJF решение_NOUN волновать_VERB прийти_PRTF театр_NOUN зритель_NOUN отвечать_VERB мысль_NOUN настроение_NOUN симон_NOUN вирсаладзе_NOUN балет_NOUN посвятить_PRTS светлый_ADJF память_NOUN удивительно_ADVB красивый_ADJS танк_NOUN+утюжить_INFN танк_NOUN+утюжить_INFN танк_NOUN+утюжить_INFN,1,0.023371456,0.00021650796,0.08086279,0.0,0.050992616,0.00032008326,0.20931849,0.0,0.040769935,0.016488932,0.0006878797,0.0,0.0,0.0,0.0,0.03958624,0.0,0.21642189,0.0,1.8523951e-05,0.0,0.0,0.0057076793,0.0,0.0,0.016748957,0.29845807,0.0,0.0,2.9936455e-05
5277,разгар_NOUN война_NOUN 17_NUMR год_NOUN назад_ADVB никто_NPRO мочь_VERB представить_INFN гордый_ADJF сдаваться_PRTF город_NOUN когда-нибудь_ADVB бомбить_INFN самолёт_NOUN обстреливать_INFN установка_NOUN град_NOUN утюжить_INFN танк_NOUN год_NOUN+назад_ADVB год_NOUN+назад_ADVB год_NOUN+назад_ADVB,1,0.026239226,0.012783167,0.0004102829,0.0,0.0028347014,0.0,0.14263321,0.0,0.18222988,0.0,0.0,0.0,0.0,0.08157208,0.0,0.20432179,0.0,0.0,0.0,0.0,0.0,0.0,0.16111761,0.0,0.0,0.0,0.18585795,0.0,0.0,0.0
5278,случай_NOUN год_NOUN сорок_NUMR лишний_ADJF назад_ADVB тогдашний_ADJF министр_NOUN оборона_NOUN сша_NOUN форрестол_NOUN померещиться_VERB танк_NOUN красный_ADJF звезда_NOUN утюжить_INFN мостовый_ADJF уолл_NOUN,1,0.11784511,0.0,0.00028000394,0.0,0.0025417865,0.011504588,0.020269085,0.07966275,0.3129724,0.0,0.0,0.0,0.065855205,0.03695718,0.0,0.009996842,0.038571414,0.0,0.0,0.033028435,5.8616468e-05,0.0,0.0050178943,0.0,0.00028658012,0.0,0.10486061,0.0,0.0,0.16029163
5279,танк_NOUN развеваться_PRTF грузинский_ADJF флаг_NOUN утюжить_INFN весь_ADJF стоить_VERB путь_NOUN стрелять_VERB спина_NOUN убегать_PRTF гражданский_ADJF мирный_ADJF житель_NOUN забрасывать_VERB ручной_ADJF гранат_NOUN окно_NOUN жилой_ADJF дом_NOUN мирный_ADJF+житель_NOUN мирный_ADJF+житель_NOUN мирный_ADJF+житель_NOUN,1,0.008296541,0.0,0.0,0.054019876,0.0,0.041301776,0.014595093,0.17340091,0.0,0.0,0.0,0.0,0.045558177,0.0,0.0,0.53151464,0.002360991,0.020424994,0.0,0.0,0.0,0.0,0.027116744,0.0,0.0,0.0,0.03224381,0.04916643,0.0,0.0
5280,убедить_PRTS овчинка_NOUN стоить_VERB выделка_NOUN утюжить_INFN улица_NOUN останавливаться_VERB старое_NOUN адрес_NOUN что-то_NPRO вспоминать_VERB делать_VERB запись_NOUN,1,0.0,0.0,0.010008168,0.0,0.0,0.0,0.13294797,0.4311852,0.0,0.0,0.0,0.0,0.0,0.0,0.0016981491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106218,0.01765503,0.09588374,0.0
5281,дождь_NOUN утюжить_INFN город_NOUN мощно_ADVB продвигаться_GRND чётко_ADVB единый_ADJF просвет_NOUN струя_NOUN,1,0.10910436,0.0,0.14813656,0.0,0.0,0.13204022,0.0,0.0,0.0,0.0,0.0,0.0,0.14769804,0.0,0.0,0.12382625,0.33787927,0.0,0.0,0.0013153296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5282,советский_ADJF танкист_NOUN ударить_VERB южный_ADJF плацдарм_NOUN река_NOUN дубисса_NOUN обосноваться_VERB боевой_ADJF группа_NOUN зекендорф_NOUN <NUM_UINT>-й_NUMR танковый_ADJF дивизия_NOUN выбить_VERB передовой_ADJF батальон_NOUN противник_NOUN переслать_VERB левый_ADJF берег_NOUN сосредоточить_PRTF огонь_NOUN сотня_NOUN панцер_NOUN приняться_VERB утюжить_INFN позиция_NOUN германский_ADJF артиллерия_NOUN окутать_PRTF огонь_NOUN дым_NOUN неотвратимый_ADJS двигаться_VERB вперёд_ADVB сокрушать_GRND весь_ADJF свой_ADJF путь_NOUN утюжить_INFN+позиция_NOUN утюжить_INFN+позиция_NOUN утюжить_INFN+позиция_NOUN,1,0.0,0.0,0.037570406,0.0,0.0,0.0,0.06055873,0.0,0.040101998,0.0003334941,0.0,0.0,0.0,0.0,0.0,0.80419755,0.0,0.0,0.055237364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020003908
5283,румыния_NOUN произойти_VERB государственный_ADJF переворот_NOUN переметнуться_VERB сторона_NOUN антигитлеровский_ADJF коалиция_NOUN завод_NOUN производство_NOUN синтетический_ADJF топливо_NOUN уголь_NOUN систематически_ADVB утюжить_INFN авиация_NOUN союзник_NOUN старое_NOUN запас_NOUN иссякать_VERB,1,0.23116367,0.0,0.0,0.0,0.0,0.0,0.0010799589,0.124297135,0.024822004,0.0,0.0,0.0,0.018654684,0.30227375,0.0,0.121106505,0.0,0.0,0.0,0.105559126,0.0,0.0,0.00805331,0.0,0.0,0.0,0.048814043,0.0,0.0,0.01417579
5284,байдарка_NOUN фартук_NOUN утюжить_INFN прух_NOUN нахально_ADVB корова_NOUN конёк_NOUN уверенный_ADJF лёд_NOUN стихия_NOUN,1,0.0,0.0,0.0,0.0,0.0022953688,0.004832717,0.0,0.0,0.0,0.0,0.0,0.45827305,0.0,0.0,0.0,0.0,0.34938297,0.0,0.0,0.0,0.0,0.0,0.0050959005,0.0,0.0,0.0,0.1801199,0.0,0.0,0.0
5285,полчаса_NOUN утюжить_INFN место_NOUN разный_ADJF воблер_NOUN,1,0.0,0.0,0.0,0.0,0.16139375,0.0,0.0018531176,0.008911604,0.0,0.0,0.0007136667,0.2833549,0.0,0.0,0.0,0.0,0.0041278573,0.0,0.0,0.0,0.0,0.0,0.5396451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5286,уровень_NOUN футбол_NOUN отечественный_ADJF чемпионат_NOUN высокий_ADJS согласиться_VERB весь_ADJF утюжить_INFN класс_NOUN,1,0.0,0.0,0.0,0.0,0.038775917,0.045288697,0.1718418,0.0,0.19116572,0.0,0.0,0.4203429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014025923,0.0,0.0,0.09082401,0.0,0.027735109,0.0,0.0,0.0,0.0,0.0
5287,ежедневно_ADVB немец_NOUN производить_VERB 10_NUMR авианалёт_NOUN бить_VERB пушка_NOUN немецкий_ADJF танк_NOUN утюжить_INFN пол_NOUN солдат_NOUN уничтожать_GRND подниматься_PRTF боец_NOUN немецкий_ADJF+танк_NOUN немецкий_ADJF+танк_NOUN немецкий_ADJF+танк_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.014402676,0.0,0.01581381,0.00011132942,0.0,0.0,0.0,0.00070703455,0.0,0.0,0.70427245,0.0,0.0,0.0,0.0,0.0,0.0,0.26451287,0.0,0.0,0.0,0.0,0.0,0.0,0.00017981051
5288,быстро_ADVB собраться_VERB свернуть_VERB палатка_NOUN вычистить_VERB печка_NOUN выдвинуться_VERB сторона_NOUN какой-то_ADJF кишлак_NOUN несколько_ADVB неделя_NOUN подряд_ADVB утюжить_INFN град_NOUN несколько_ADVB+неделя_NOUN несколько_ADVB+неделя_NOUN несколько_ADVB+неделя_NOUN,1,0.0,0.0052798623,0.0,0.0,0.0,0.0,0.1815826,0.0,0.0,0.0,0.0,0.07447693,0.0,0.0,0.0,0.27294606,0.14670701,0.0,0.0,0.0,0.0,0.0,0.23139466,0.0,0.0,0.0,0.024019904,0.058569655,0.005023339,0.0
5289,приписать_VERB главное_NOUN ляпис_NOUN хулиганка_NOUN найти_VERB свидетель_NOUN холуй_NOUN поболее_ADVB утюжить_INFN нары_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.23050927,3.0776355e-05,0.0,0.0,0.0,0.0,0.0043573366,0.0,0.0,0.15462287,0.0,0.13535686,0.0,0.04905747,0.0,0.0,0.0,0.0,0.0,0.14476933,0.10429137,0.0,0.1770047,0.0
5290,оклад_NOUN наверняка_ADVB заметить_VERB сверху_ADVB медведь_NOUN сообщить_VERB рация_NOUN кома_NOUN робинсон_NOUN начинать_VERB снова_ADVB утюжить_INFN недоступный_ADJF загонщик_NOUN середина_NOUN лесной_ADJF участок_NOUN решать_VERB остаться_INFN место_NOUN поскольку_CONJ команда_NOUN сниматься_INFN судить_GRND весь_ADJF загон_NOUN ещё_PRCL далеко_ADVB закончить_PRTS судить_GRND+весь_ADJF судить_GRND+весь_ADJF судить_GRND+весь_ADJF,1,0.0,0.0,0.0071858736,0.0,0.0,0.13007519,0.040161043,0.019289741,0.0,0.00067855336,0.06034923,0.057994533,0.0,0.0,0.0,0.00014586037,0.0076022516,0.0,0.02800134,0.0,0.0,0.0,0.2080676,0.0,0.0,0.09004652,0.35032573,7.663917e-05,0.0,0.0
5291,вообще_ADVB амер_NOUN расслабиться_VERB оно_NPRO вообще_ADVB здорово_INTJ подкатить_INFN авианосец_NOUN побережье_NOUN утюжить_INFN страна_NOUN ковровый_ADJF бомбардировка_NOUN,1,0.071484104,0.0,0.21771377,0.0,0.0026955823,0.12793028,0.045732144,0.0,0.012627802,0.15260863,0.0,0.0,0.0,0.006749944,0.0,0.2482724,0.10884614,0.0,0.0,0.0016013009,0.0,0.0,0.0031330693,0.0,0.0,0.0,0.0006047889,0.0,0.0,0.0
5292,смысл_NOUN утюжить_INFN голый_ADJF песчаный_ADJF дно_NOUN минимальный_ADJF видимость_NOUN,1,0.0,0.0,0.015963059,0.0,0.32649028,0.57646286,0.0058829556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07364764,0.0,0.0,0.0015531987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5293,стюард_NOUN стараться_VERB придать_INFN глаз_NOUN бессмысленный_ADJF выражение_NOUN гамлет_NOUN палец_NOUN утюжить_INFN складка_NOUN длинный_ADJF ночной_ADJF рубаха_NOUN ладный_ADJS сказать_VERB гамлет_NOUN ещё_PRCL вышить_VERB год_NOUN,1,0.0,0.0,0.0028614304,0.0,0.0,0.13854127,0.24340151,0.0,0.0,0.0,0.0066414704,0.0,0.0,0.0,0.0,0.0,0.20790765,0.11798496,0.0,0.0,0.0,0.0,0.025469625,0.0,0.0,0.0,0.21075138,0.0,0.0,0.046440713
5294,утюжить_INFN костлявый_ADJF бедро_NOUN весь_ADJF слышать_VERB дорога_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34366527,0.32296237,0.0,0.0
5295,немецкий_ADJF танк_NOUN буквально_ADVB утюжить_INFN окоп_NOUN рота_NOUN немецкий_ADJF+танк_NOUN утюжить_INFN+окоп_NOUN немецкий_ADJF+танк_NOUN утюжить_INFN+окоп_NOUN немецкий_ADJF+танк_NOUN утюжить_INFN+окоп_NOUN,1,0.0,0.0,0.00112004,0.0,0.0,0.0,0.04995564,0.0,0.0021740263,0.0,0.0,0.0,0.0,0.0,0.0,0.91094875,0.035801556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5296,жуткий_ADJF монстр_NOUN большущий_ADJF величие_NOUN мужской_ADJF весь_ADJF молния_NOUN молния_NOUN утюжить_INFN нечто_NPRO некрасивый_ADJF клубок_NOUN серый_ADJF нить_NOUN змей_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.252204,0.0,0.0,0.0,0.0,0.07620716,0.0,0.0,0.0,0.0,0.0,0.020881522,0.0,0.0,0.0,0.0,0.0,0.31093717,0.0,0.0,0.0,0.26696634,0.07280378,0.0,0.0
5297,танк_NOUN сворачивать_VERB шоссе_NOUN утюжить_INFN колонна_NOUN таранить_GRND давить_GRND машина_NOUN солдат_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48518157,0.0,0.0,0.0,0.0,0.0,0.0,0.17432962,0.0,0.0,0.0,0.0,0.3404888,0.0,0.0
5298,точно_ADVB справа_ADVB оборона_NOUN утюжить_INFN двигаться_VERB немецкий_ADJF танк_NOUN немецкий_ADJF+танк_NOUN немецкий_ADJF+танк_NOUN немецкий_ADJF+танк_NOUN,1,0.0,0.0,0.025297822,0.0,0.049817406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005345107,0.0,0.0,0.8959121,0.00054746453,0.0,0.017435858,0.0056442227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5299,лыжа_NOUN бегать_INFN любить_VERB школа_NOUN спускаться_INFN гора_NOUN приходиться_VERB юркий_ADJS наоборот_ADVB малолетство_NOUN горный_ADJF лыжа_NOUN прямая_NOUN рельс_NOUN утюжить_INFN склон_NOUN эльбрус_NOUN чегет_NOUN поскольку_CONJ жить_VERB тырныауза_NOUN,1,0.080541074,0.0072919563,0.0,0.0,0.0025844774,0.20994073,0.0,0.00025319506,0.0,0.0,0.0,0.082131244,0.04918938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21566704,0.0,0.016647909,0.00050961046,0.3278539,0.0073894598,0.0,0.0
5300,эскадренный_ADJF миноносец_NOUN продолжать_VERB 236_NUMR утюжить_INFN поверхность_NOUN море_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.18776779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53175676,0.0,0.0,0.0,0.045186397,0.0,0.0,0.0,0.0005520242,0.23473696,0.0,0.0,0.0,0.0,0.0
5301,сколько_CONJ ещё_PRCL тайна_NOUN хранить_VERB земля_NOUN 28_NUMR немецкий_ADJF дивизия_NOUN утюжить_INFN окрестность_NOUN половина_NOUN завязнуть_VERB вязьма_NOUN оправдать_PRTF свой_ADJF название_NOUN,1,0.0010406862,0.00015830553,0.013663194,0.0008519586,0.0,0.00012343904,0.017876811,0.0012635194,6.139411e-05,0.0,1.6490085e-05,0.0,0.0,0.0,0.0,0.30999082,0.21621306,0.0,0.0,0.0080889035,0.00016359096,0.0,0.0,0.0,0.0,0.20842578,0.2070071,0.014973063,5.441006e-05,2.740293e-05
5302,кокос_NOUN палец_NOUN растирать_VERB начинать_GRND кончик_NOUN утюжить_INFN волос_NOUN корень_NOUN наносить_VERB жирный_ADJF,1,0.0,0.0,0.0019674343,0.0,0.00017914131,0.94391805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047324345,0.0,0.0,0.0,0.0,0.0,0.003324048,0.0,0.0,0.0,0.0032870641,0.0,0.0,0.0
5303,получаться_VERB вместо_PREP утюжить_INFN интеллектуальный_ADJF оружие_NOUN афганистан_NOUN мелкий_ADJF сущность_NOUN никто_NPRO нужный_ADJF горный_ADJF пустыня_NOUN затаиться_PRTF бен_NOUN ладен_NOUN весь_ADJF равно_CONJ сбежать_VERB несчастный_ADJF афганец_NOUN довести_PRTF мусульманский_ADJF фанатик_NOUN первобытный_ADJF состояние_NOUN организовать_INFN экспедиция_NOUN марс_NOUN весь_ADJF+равно_CONJ весь_ADJF+равно_CONJ весь_ADJF+равно_CONJ,1,1.7379234e-05,0.0,0.0,0.0,0.0011592319,0.084881514,0.34719306,0.0,0.0,0.0,0.0,0.0,0.0,0.034819506,0.0,0.006319166,0.04723147,0.0,0.0,0.17175986,0.0,0.0,0.033800036,0.0,0.0,0.0,0.1773653,0.0,0.0,0.09545342
5304,кузьма_NOUN кивать_VERB голова_NOUN начинать_VERB утюжить_INFN ладонь_NOUN свой_ADJF макушка_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.34659564,0.0,0.0,0.14339183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23935115,0.034799114,0.0,0.0,0.0,0.0025904102,0.0,0.0,0.0,0.025369596,0.20790227,0.0,0.0,0.0
5305,пехотинец_NOUN приходиться_VERB туго_ADVB фашистский_ADJF танк_NOUN прорвать_VERB боевой_ADJF порядок_NOUN левый_ADJF фланг_NOUN утюжить_INFN окоп_NOUN раздавить_VERB засыпать_VERB несколько_ADVB ячейка_NOUN утюжить_INFN+окоп_NOUN утюжить_INFN+окоп_NOUN утюжить_INFN+окоп_NOUN,1,0.0,0.0,0.0,0.0,0.008376743,0.0,0.0,0.0,0.015248403,0.0,0.0,0.0,0.0,0.0020150768,0.0,0.72997826,0.17559597,0.0,0.013340806,0.0023358434,0.0,0.0,0.0,0.0,0.05179529,0.0,0.0013135254,0.0,0.0,0.0
5306,часами_ADVB утюжить_INFN мор_NOUN ряд_NOUN человек_NOUN брать_INFN рыба_NOUN рыба_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.4569986,0.25932878,0.013472672,0.0,0.0,0.0,0.0,0.0,0.0,0.0018012014,0.013854961,0.20515952,0.0,0.0,0.0,0.0,0.0,0.033832833,0.0,0.008336511,0.0,0.007214963,0.0,0.0,0.0
5307,урод_NOUN далёкий_COMP собираться_VERB утюжить_INFN долго_ADVB хватить_VERB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33456725,0.0,0.0,0.0,0.046741188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014337778,0.0,0.0,0.0,0.40395474,0.0,0.0,0.200399
