,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39
5086,отнять_VERB ребёнок_NOUN кто-то_NPRO получаться_VERB тридцать_NUMR пять_NUMR приходиться_VERB предохраняться_INFN аборт_NOUN ходить_INFN признаться_VERB маша_NOUN кошка_NOUN готовый_ADJS забеременеть_INFN поцелуй_NOUN лиля_NOUN уколоть_INFN маша_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41467735,0.0,0.019852202,0.0,0.0,0.00774622,0.0,0.5499444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077799005,0.0,0.0
5087,оглянуться_VERB стоять_VERB муравьев_NOUN валентин_NOUN доверять_VERB сказать_VERB георгий_NOUN отчего-то_ADVB уколоть_INFN спрашивать_VERB ответить_VERB люба_NOUN вопрос_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.042258922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07805636,0.0,0.15847558,0.0,0.0,0.0056724334,0.0,0.00049062853,0.0,0.40642717,0.0,0.0,0.0,9.443008e-05,0.0,0.0,0.19537492,0.0,0.0,0.0,0.11218539,0.00096423784,0.0
5088,снова_ADVB уколоть_INFN чувство_NOUN вина_NOUN вдох_NOUN получиться_VERB всхлипывать_PRTF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604986,0.0,0.0,0.3945647,0.0,0.0,0.0,0.00044929085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,старик_NOUN считать_VERB женщина_NOUN весь_ADJF ещё_ADVB посматривать_VERB некоторые_NPRO интерес_NOUN нарочитый_ADJF безразличие_NOUN девица_NOUN задеть_VERB александр_NOUN уколоть_INFN мужской_ADJF самолюбие_NOUN,1,0.0,0.0,0.26975965,0.0,0.0,0.0,0.00016507751,0.0,0.0,0.0,0.03677926,0.0,0.0,5.600731e-05,0.0,0.0,0.0,0.006503688,0.0,0.11285903,0.0,0.0,0.0,0.0,0.0011061894,0.0,0.44673824,0.0,0.0,0.0,0.0,0.0,0.0,0.1260329,0.0,0.0,0.0,0.0,0.0,0.0
5090,удивиться_VERB героиня_NOUN хотя_CONJ подобный_ADJF признание_NOUN болезненно_ADVB уколоть_INFN самолюбие_NOUN,1,0.0,0.0,0.3382498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023404844,0.0,0.0,0.00010472674,0.0,0.0,0.0,0.0,0.0,0.5894415,0.0,0.0,0.002789157,0.0,0.0,0.0,0.016627781,0.0,0.0,0.044214804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833833,0.0,0.0
5091,вырвать_VERB мадам_NOUN стыд_NOUN уколоть_INFN снова_ADVB напиться_INFN день_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018086498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32347846,0.0,0.21222085,0.0,0.0,0.0,0.0,0.46411988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,фраза_NOUN больно_ADVB уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.0,0.1552674,0.0,0.0,0.0,0.001442441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6969421,0.0,0.0044846684,0.14186342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5093,кстати_CONJ говорить_GRND профессия_NOUN погодя_ADVB позволение_NOUN уйти_VERB ответ_NOUN уколоть_INFN взгляд_NOUN усмехнуться_VERB водитель_NOUN хотеть_VERB знать_INFN вообще_ADVB профессия_NOUN,1,0.0,0.0,0.0004836745,0.0,0.0,0.0,0.00022859423,0.0,0.0,0.0,0.0,0.0,0.0,0.004012215,0.0,0.0,0.0,0.0,0.0,0.51198405,0.0,0.0,0.1474556,0.0,0.0,0.0,0.33356133,0.0,0.0,0.00078109687,0.0,0.0,0.00014594833,0.0,0.0,0.0,0.0,0.0006390062,0.00070849573,0.0
5094,больно_ADVB уколоть_INFN мысль_NOUN хватить_VERB какой-то_ADJF шаг_NOUN занять_INFN место_NOUN феррис_NOUN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.0,0.025783472,0.0,0.0,0.0,0.029382521,0.0,0.0,0.0,0.0,0.105060175,0.0,0.0,0.0,0.0005709714,0.0,0.0,0.0,0.05800398,0.0,0.0,0.56169754,0.0,0.0,0.0,0.21950132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,смех_NOUN тёмный_ADJF эльф_NOUN неожиданно_ADVB неприятно_ADVB уколоть_INFN самолюбие_NOUN девушка_NOUN неприятно_ADVB+уколоть_INFN неприятно_ADVB+уколоть_INFN неприятно_ADVB+уколоть_INFN,1,0.0,0.0,0.15006953,0.0,0.0,0.0,0.1088897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018518454,0.0,0.0,0.43261197,0.0,0.0,0.16656366,0.0,0.0,0.0,0.14001328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5096,месяц_NOUN неделя_NOUN назад_ADVB рассмеяться_VERB лицо_NOUN уколоть_INFN посильный_COMP,1,0.0,0.0,0.0,0.0,0.0,0.11854786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20008329,0.0,0.0,0.0058781113,0.0,0.0,0.10981692,0.20295396,0.0,0.0,0.012454987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35026497,0.0,0.0
5097,совесть_NOUN уколоть_INFN герцог_NOUN вспомнить_VERB собственный_ADJF слово_NOUN произнести_PRTF площадь_NOUN мочь_VERB помочь_INFN,1,0.0,0.0,0.2900546,0.0,0.0,0.0,0.014834317,0.0008983291,0.0,0.0,0.0,0.0,0.0,0.0,0.11017611,0.0,0.0,0.0,0.0,0.45060894,0.0,0.0,0.0053401925,0.0,0.0,0.0,0.01828591,0.0,0.0,0.0,0.0,0.0,0.10893073,0.0,0.0,0.0,0.0,0.0,0.00087097625,0.0
5098,высокий_ADJF слово_NOUN патриотизм_NOUN любовь_NOUN родина_NOUN далеко_ADVB крыться_VERB достойный_ADJF мотив_NOUN трезвый_ADJF взгляд_NOUN вещий_ADJS вызывать_VERB симпатия_NOUN пусть_CONJ читатель_NOUN уколоть_INFN свой_ADJF начало_NOUN утверждать_GRND природа_NOUN фанатский_ADJF движение_NOUN иной_ADJF патриотизм_NOUN автор_NOUN показывать_VERB находиться_VERB плена_NOUN иллюзия_NOUN,1,0.0,0.0,0.22084041,0.0,0.003868227,0.00029429945,0.15033014,0.0,0.0,0.0,2.4309682e-07,0.0,0.000119228105,0.020665804,0.0,0.0005676345,0.0,0.0,0.0,0.47796825,0.0,0.00043182846,0.0014050937,0.0,0.0,0.0,0.10138423,0.0006993751,0.0,0.0,0.001088454,0.0,2.9494231e-05,0.0,0.0,0.008932951,0.0,0.0113052605,0.0,6.90738e-05
5099,сомнение_NOUN уколоть_INFN укол_NOUN сомнение_NOUN мочь_VERB какой-то_ADJF незначительный_ADJF повод_NOUN лирический_ADJF герой_NOUN принимать_VERB судьбоносный_ADJF решение_NOUN,1,0.0,0.0,0.25178054,0.0,0.0,0.019869776,0.003063102,0.0,0.007343957,1.1631959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000704608,0.0,0.42927015,0.0,0.0,0.11890271,0.0,0.0,0.0,0.0012443552,0.0,0.0,0.00019802133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16147646,0.006134636,0.0
5100,отсебятина_NOUN также_CONJ иметься_VERB сигнал_NOUN постучать_VERB сомнение_NOUN уколоть_INFN дикий_ADJF зверь_NOUN,1,0.0,0.0,0.12891598,0.0,0.21770418,0.42383263,0.013015291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18199077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034541175,0.0
5101,ревность_NOUN уколоть_INFN сэмми_NOUN прямо_ADVB сердце_NOUN прожечь_VERB желудок_NOUN железный_ADJF рука_NOUN сжать_VERB внутренность_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.06627057,7.495365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013488054,0.0,0.0,0.46020824,0.0,0.0,0.00033627302,0.0,0.0,0.0,0.07993406,0.12179233,0.0,0.15189296,0.0,0.0,0.0,0.106002584,0.0,0.0,0.0,0.0,0.0,0.0
5102,маленький_ADJF гербарий_NOUN местонахождение_NOUN надя_NOUN рассмеяться_VERB смех_NOUN больно_ADVB уколоть_INFN леднев_NOUN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15495253,0.0,0.0,0.0,0.0,0.0,0.06552175,0.0,0.0,0.3750362,0.0,0.21170573,0.0,0.0,0.0,0.0,0.059495103,0.0,0.0,0.0053171776,0.12797162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,глубокий_ADJF лёгкое_NOUN способ_NOUN похудеть_INFN похудеть_INFN лёгкое_NOUN рассказать_INFN самый_ADJF дурной_ADJF поступок_NOUN фабрицио_NOUN среди_PREP спокойный_ADJF жизнь_NOUN жалкий_ADJF тщеславие_NOUN уколоть_INFN сердце_NOUN неуязвимый_ADJF любовь_NOUN завести_VERB очень_ADVB далеко_ADVB уколоть_INFN+сердце_NOUN уколоть_INFN+сердце_NOUN уколоть_INFN+сердце_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.00083728984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12528299,0.0,0.0,0.40181127,0.0,0.0,0.11520966,0.0,0.0,0.0,0.28755736,0.0,0.0,0.06844657,0.0,0.0,0.0,9.117216e-05,0.0,0.0,0.0,0.0,0.0,0.000763753
5104,внезапно_ADVB её_ADJF словно_CONJ уколоть_INFN какой-то_ADJF мысль_NOUN словно_CONJ+уколоть_INFN словно_CONJ+уколоть_INFN словно_CONJ+уколоть_INFN,1,0.0,0.0,0.237619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50952333,0.0,0.0,0.0,0.0,0.0,0.0,0.25285763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105,правда_PRCL колониализм_NOUN причинить_PRTF прош_NOUN ещё_PRCL причинять_PRTF громадный_ADJF вред_NOUN народ_NOUN азия_NOUN район_NOUN мир_NOUN правда_PRCL высказать_PRTF прямая_NOUN недвусмысленный_ADJF уколоть_INFN самый_ADJF чувствительный_ADJF место_NOUN,1,0.0,0.0,0.004495268,0.0,0.0,0.08328722,0.20044999,0.0,0.0,0.0,0.0,0.02233182,0.0,0.053408533,0.0,0.0,0.025127973,0.0,0.0,0.013388696,0.0,0.06721952,0.019738294,0.0,0.0,0.0,2.6491827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05885863,0.0,1.4060387e-05,0.37416533,0.064767666,0.012720436
5106,просто_PRCL сильванна_NOUN констатировать_VERB факт_NOUN считать_VERB очевидный_ADJF уколоть_INFN лёгкий_ADJF насмешка_NOUN надеяться_VERB поверить_VERB сказать_VERB разочаровать_PRTS,1,0.0,0.0,0.010199518,0.0,0.0,0.0,0.001455492,0.0,0.0,0.0,0.0,0.06652698,0.0,0.0,0.0,0.0013127679,0.0,0.0,0.0,0.40232614,0.0,0.0,0.020116558,0.0,0.0,0.0,0.4980625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,поскольку_CONJ время_NOUN наслушаться_VERB язвительный_ADJF замечание_NOUN уколоть_INFN свой_ADJF,1,0.0,0.0,0.67815655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015538352,0.0,0.0,0.0,0.0,0.0,0.0,0.3216881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,ранд_NOUN уколоть_INFN взгляд_NOUN вести_VERB как-то_ADVB странно_ADVB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19668402,0.19749504,0.0,0.0,0.0,0.0,0.0,0.6026234,0.003197541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,рассвет_NOUN словно_CONJ толкнуть_GRND разбудить_VERB ранд_NOUN угрюмый_ADJF солнце_NOUN нехотя_ADVB выглянуть_GRND верхушка_NOUN дерево_NOUN запустение_NOUN уколоть_INFN юноша_NOUN веко_NOUN,1,0.0,0.05866399,0.00022184916,0.0,0.0,0.2922205,0.016326394,0.039976235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052864294,0.0,0.0,0.0,0.03175275,0.07342049,0.0,0.0,0.0,0.0,0.0,0.41282198,0.021731496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,кое-кто_NPRO сон_NOUN шибко_ADVB охочий_ADJS сдержаться_GRND уколоть_INFN сергей_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19222924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020862352,0.004986973,0.0,0.0,0.0,0.0,0.0,0.00022379932,0.0,0.0,0.4286715,0.0,0.0,0.0,0.3718022,0.0,0.0,0.0,0.0,0.0,0.0
5111,мораль_NOUN читать_VERB всё-таки_CONJ уколоть_INFN эх_INTJ,1,0.0,0.0,0.27765206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35095814,0.0,0.24746001,0.0,0.0,0.0,0.0,0.041486844,0.0,0.0,0.0,0.08244298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,лицо_NOUN саймон_NOUN расплыться_VERB чистый_ADJF удовлетворение_NOUN перрина_NOUN вновь_ADVB уколоть_INFN стыд_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031993398,0.17337589,0.0,0.0,0.0,0.0,0.18721293,0.0011460203,0.0
5113,оно_NPRO письмо_NOUN уязвить_VERB уколоть_INFN копьё_NOUN изготовить_PRTF оружейник_NOUN,1,0.0,0.0,0.13632262,0.0,0.0,0.0,0.48183563,0.0,0.0,0.0,0.0,0.0,0.3818417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,слово_NOUN уколоть_INFN маленькая_NOUN фрау_NOUN шмитта_NOUN больной_COMP вонзить_VERB тело_NOUN дюжина_NOUN булавка_NOUN,1,0.0,0.0,0.012212965,0.0,0.0,0.0,0.0033158734,0.0,0.0,0.0,0.0,0.0,0.002097962,0.0,0.0,0.0,0.48226738,0.0,0.0,0.00067050126,0.0,0.0,0.0,0.0,0.0,0.0,0.0004957313,0.0,0.04216137,0.4567782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,реут_NOUN отвечать_VERB сообщение_NOUN кто-то_NPRO работа_NOUN рассказать_VERB видеть_VERB улица_NOUN высокий_ADJF блондин_NOUN неприятно_ADVB уколоть_INFN знать_VERB ничто_NPRO поделать_VERB прошлое_NOUN неприятно_ADVB+уколоть_INFN неприятно_ADVB+уколоть_INFN неприятно_ADVB+уколоть_INFN,1,0.0,0.0,0.0,0.0769292,0.0,0.0,0.0,0.1138737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404755,0.0,0.0,0.12484569,0.0,0.0,0.0,0.0012121284,0.0,0.0,0.0,0.0030095493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039654266,0.0
5116,сидеть_VERB вроде_PRCL клацать_VERB клавиатура_NOUN спокойно_ADVB подпрыгивать_VERB стул_NOUN словно_CONJ уколоть_INFN место_NOUN -сейчас_ADVB стукнуть_VERB словно_CONJ+уколоть_INFN словно_CONJ+уколоть_INFN словно_CONJ+уколоть_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036819372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77177954,0.0,0.0,0.0038216624,0.0,0.0,0.0,0.03433525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15324412,0.0
5117,близкий_COMP утро_NOUN яков_NOUN стремительно_ADVB соскочить_VERB свой_ADJF топчан_NOUN что-то_NPRO уколоть_INFN что-то_NPRO+уколоть_INFN что-то_NPRO+уколоть_INFN что-то_NPRO+уколоть_INFN,1,0.0,0.0,0.0,0.0,0.00042161037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067165226,0.0,0.0,0.0,0.6481724,0.0,0.0,0.05005652,0.0,0.0,0.0,0.0020380002,0.0,0.0,0.0,0.0,0.0,0.0,0.23214616,0.0,0.0,0.0,0.0,0.0,0.0
5118,василий_NOUN семён_NOUN решить_VERB весь_ADJF выяснить_INFN бог_NOUN помощь_NOUN пожать_VERB плечо_NOUN ремиз_NOUN василий_NOUN семён_NOUN автомобиль_NOUN шестьсот_ADJF мерседес_NOUN хороший_ADJF машина_NOUN уколоть_INFN дарья_NOUN покачать_VERB голова_NOUN ремиз_NOUN свой_ADJF пассажир_NOUN возить_INFN жигули_NOUN покачать_VERB+голова_NOUN покачать_VERB+голова_NOUN покачать_VERB+голова_NOUN,1,0.0,0.0,0.039148923,0.0,0.0,0.0,0.0,0.023914773,0.0,0.0,0.04514531,0.0,0.0,0.0,0.0,0.0,0.000619026,0.0,0.0,0.14988558,0.0,0.0,0.23914993,0.0,0.0,0.0,0.046125814,0.008799427,0.0,0.0,0.0,0.0,0.0,0.44692037,0.0,0.0,0.0,0.0,0.00029090114,0.0
5119,хотеть_VERB перемена_NOUN уколоть_INFN обжечь_VERB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33455682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1214152,0.0,0.0,0.0,0.0,0.0,0.0,0.520829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023198994,0.0,0.0
5120,понятно_ADVB миролюбивый_ADJS сказать_VERB сдержаться_VERB уколоть_INFN охота_NOUN человек_NOUN скот_NOUN караулить_INFN,1,0.013039858,0.0,0.0,0.09171821,0.0,0.018687095,0.001113927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039587375,0.0,0.10342172,0.0,0.0,0.63692266,0.00029003742,0.0,0.0032892404,0.0,0.00063115737,0.0,0.091298684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,вступать_VERB должность_NOUN наказание_NOUN посмотреть_VERB наказать_VERB думать_VERB уколоть_INFN поскольку_CONJ связанный_ADJS назначение_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015434826,0.0,0.0,0.0,0.0,0.31721416,0.0,0.0,0.0,0.0,0.0,0.246025,0.0,0.0,0.07833854,0.0,0.0,0.0,0.17638506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18070087,0.0,0.0011820435
5122,накануне_ADVB стартовать_PRTF сегодня_ADVB саммит_NOUN россия_NOUN москва_NOUN брюссель_NOUN сложиться_PRTF традиция_NOUN уколоть_INFN друг_NOUN друг_NOUN энергетический_ADJF тема_NOUN друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN,1,0.0,0.0,0.1302189,0.0,0.0,0.0,0.0015294541,0.0,0.0,0.0,0.0,0.0,0.0,0.036977604,0.0,0.0,0.0,0.0,0.0,0.36237204,0.0,0.19625624,0.0029594288,0.060232863,0.0,0.0,0.0,0.0,0.0,0.0,0.00040416644,0.027074408,0.0,0.0,0.0,0.0,0.0,0.14430447,0.0,0.03767043
5123,однако_CONJ защита_NOUN почему-то_ADVB сработать_VERB замечание_NOUN эндрю_NOUN уколоть_INFN быстро_ADVB нескрываемый_ADJF горечь_NOUN парировать_VERB,1,0.0,0.0,0.0010982545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8658163e-05,0.0,0.0,0.0,0.00028155802,0.0,0.0,0.25108677,0.0,0.0,0.0015053776,0.0,0.0,0.0,0.6302928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032729506,0.08294707,0.0
5124,что-то_NPRO слово_NOUN сказать_PRTS больно_ADVB уколоть_INFN совестливый_ADJF младший_ADJF каноник_NOUN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.15373775,0.05556027,0.0,0.0,0.0,0.3266459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29117388,0.0,0.0,0.00015531789,0.0,0.0,0.0,0.060362153,0.0,0.0,0.0,0.0,0.0,0.11236477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,почему-то_ADVB больно_ADVB уколоть_INFN николай_NOUN немой_ADJS засвидетельствовать_VERB зек_NOUN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.0010368197,0.29375586,0.0,0.0,0.0,0.002821816,0.0,0.0,0.0,0.0,0.0,0.0,0.0013735405,0.0,0.0,0.0,0.0,0.0,0.29788134,0.0,0.0,0.0,0.0,0.0,0.0,0.19756806,0.0,0.0,0.0,0.0,0.0,0.00068353646,0.20487908,0.0,0.0,0.0,0.0,0.0,0.0
5126,татьяна_NOUN собираться_VERB поссориться_INFN просто_PRCL уколоть_INFN привычка_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24414545,0.0,0.10317117,0.00042947367,0.0,0.0,0.0,0.5028115,0.0,0.0,0.0,0.0,0.0,0.0,0.14944243,0.0,0.0,0.0,0.0,0.0,0.0
5127,весь_ADJF разговор_NOUN сводиться_VERB платить_INFN уколоть_INFN жидков_NOUN повернуться_VERB уманский_ADJF поделить_VERB невеста_NOUN эффект_NOUN неожиданность_NOUN разрушительный_ADJS двадцать_NUMR пять_NUMR реутовский_ADJF двенадцать_NUMR человек_NOUN рухнуть_VERB сразу_ADVB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11779404,0.0,7.3725244e-07,0.0,0.0,0.001465972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119069286,0.0,0.073363125,0.13730161,0.0,0.0,0.0,0.39780065,0.0,0.06662076,0.0,0.0,0.0,0.00022022966,0.0,0.06071073,0.0,0.0,0.0,2.8309394e-05,0.025624512
5128,остальной_ADJF маг_NOUN видеть_VERB застыть_VERB место_NOUN вздрогнуть_VERB словно_CONJ что-то_NPRO уколоть_INFN присесть_VERB корточки_NOUN что-то_NPRO уставиться_VERB что-то_NPRO+уколоть_INFN что-то_NPRO+уколоть_INFN что-то_NPRO+уколоть_INFN,1,0.0,0.0,0.14737897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600303,0.0,0.0,0.010179985,0.0,0.0,0.0,0.17284165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5129,тёплый_ADJF раскинуться_PRTF женщина_NOUN вздрагивать_VERB прикосновение_NOUN длинный_ADJF должный_ADJS щекотать_PRTF борода_NOUN художник_NOUN задеть_VERB уколоть_INFN целомудренный_ADJF веня_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.1496724,0.0,0.07140857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106985256,0.0,0.0,0.0609552,0.0,0.1843049,0.0027664355,0.0,0.0023788905,0.0,0.42109197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004364004,0.0
5130,народ_NOUN соревноваться_VERB больной_COMP уколоть_INFN ельцин_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.26481947,0.0,0.0,0.0,0.0,0.33380416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006038966,0.3953373,0.0,0.0
5131,неожиданно_ADVB леар_NOUN уколоть_INFN неприятный_ADJF мысль_NOUN,1,0.0,0.0,0.276306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007759632,0.0,0.0,0.6439645,0.0,0.0,0.00012549122,0.0,0.0,0.0,0.07726658,0.0,0.0,0.0,0.0015614295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
