,index,class,sentid,lemmas,pos,concr,abstr
5067,5112,1,уколоть#219,"['острый', 'тревога', 'вдруг', 'вано', 'приподнять', 'голова']","['A - nom sg plen f -', 'S inan nom', 'ADV', 'V pf praet indic', 'S anim nonflex', ',', 'SPRO', 'V pf praet indic', 'S inan acc', '.']",0.1915704237212822,0.25826696803645355
5068,5113,1,уколоть#220,"['сестра', 'поглядеть', 'кинжал', 'словно']","['S anim nom', 'V pf praet indic', 'НА', 'SPRO', ',', 'CONJ', 'V pf praet indic', 'S inan ins', '.']",0.20211556053301916,0.22308220837826628
5069,5114,1,уколоть#221,"['секунда', 'запрятать', 'намек', 'тоненький', 'иголочка', 'мысль', 'смерть', 'собственный']","['CONJ', 'В', 'A - acc sg plen f -', 'PART', 'S inan acc', 'ADV', 'CONJ', 'ADV', 'PARTCP', 'CONJ', ',', 'S inan ins', ',', 'A - ins sg plen f -', 'S inan ins', 'V pf praet indic', 'S inan nom', 'О', 'S inan gen', 'A - dat sg plen f -', '.']",0.23097521940805846,0.21694604039219204
5070,5115,1,уколоть#222,"['вспышка', 'сверкнуть', 'сперва', 'рядышком', 'после', 'залетать', 'глаз', 'проникнуть', 'мозг', 'ворваться', 'сознание', 'больно', 'позорно', 'бежать', 'прочь']","['S inan nom', ',', 'PARTCP', 'ADV', 'ADV', ',', 'CONJ', 'ADV', 'PARTCP', 'В', 'S inan acc', ',', 'PARTCP', 'В', 'S inan acc', ',', 'PARTCP', 'В', 'S inan acc', ',', 'ADV', 'V pf praet indic', ',', 'CONJ', 'ADV', 'PART', 'ADV', 'V ipf praet indic', 'ADV', '.']",0.2415277648045507,0.22542156256423138
5071,5116,1,уколоть#223,"['иосиф', 'цитата']","['S anim gen', 'S inan nom', 'V pf praet indic', '.']",0.23844390928110187,0.23081206798293827
5072,5117,1,уколоть#224,"['одноклассник', 'серьезный', 'глубокомысленный', 'выдавить', 'андрей', 'упоминание', 'мужчина', 'который', 'кристина', 'роман', 'неприятно']","['S anim nom', '—', 'S - nom', 'A - - sg brev n -', ',', '—', 'A - - sg brev n -', 'V pf praet indic', 'ИЗ', 'SPRO', 'S anim nom', ',', 'CONJ', 'S inan nom', 'О', 'S anim dat', ',', 'С', 'A - dat pl plen - -', 'У', 'S inan loc', 'V ipf praet indic', 'S inan nom', ',', 'ADV', 'V pf praet indic', 'A - nonflex nonflex plen - -', '.']",0.20998105763923242,0.22161273890093108
5073,5118,1,уколоть#225,"['кошка', 'готовый', 'забеременеть', 'поцелуй', 'лиля', 'маша']","['—', 'SPRO', 'CONJ', 'S anim nom', ',', 'A - - sg brev f -', 'V pf - inf', 'ОТ', 'S inan gen', ',', '–', 'ADV', 'S anim nom', 'V pf praet indic', 'S anim acc', '.']",0.2245975036572681,0.24037677177634376
5074,5119,1,уколоть#226,"['доверять', 'сказать', 'георгий']","['SPRO', 'PART', 'V ipf praes indic', 'SPRO', ',', 'V pf praet indic', 'S anim nom', ',', 'CONJ', 'S - nom', 'SPRO', 'ADV', 'V pf praet indic', 'SPRO', '.']",0.21472618430528892,0.22604417079293704
5075,5120,1,уколоть#227,"['снова', 'чувство', 'вина', 'вдох', 'получиться', 'всхлипывать']","['SPRO', 'ADV', 'V pf praet indic', 'S inan nom', 'S inan gen', ',', 'CONJ', 'S inan acc', 'У', 'SPRO', 'V pf praet indic', 'ADV', 'PARTCP', '.']",0.1971277764726987,0.24579607644939963
5076,5121,1,уколоть#228,['сознаваться'],"['S - nom', 'SPRO', 'V pf praet indic', ',', 'V ipf praes indic', '.']",0.23235275614821188,0.21737245223101265
5077,5122,1,уколоть#229,"['старик', 'считать', 'женщина', 'посматривать', 'некоторый', 'интерес', 'нарочитый', 'безразличие', 'девица', 'задеть', 'александр', 'мужской', 'самолюбие']","['S anim ins', 'SPRO', 'SPRO', 'PART', 'V ipf praet indic', ',', 'S anim gen', 'ADV', 'ADV', 'V ipf praet indic', 'НА', 'SPRO', 'С', 'A - dat pl plen - -', 'S inan ins', ',', 'CONJ', 'A - nom sg plen n -', 'S inan nom', 'A - gen sg plen f -', 'S anim gen', 'V pf praet indic', 'S anim acc', 'CONJ', 'V pf praet indic', 'A - nonflex nonflex plen - -', 'A - nom sg plen n -', 'S inan nom', '.']",0.2014635199341312,0.2771166168096547
5078,5123,1,уколоть#230,['обида'],"['V pf praet indic', 'S inan nom', '.']",0.22837013246867718,0.2553410544685497
5079,5124,1,уколоть#231,"['удивиться', 'героиня', 'подобный', 'признание', 'болезненно', 'самолюбие']","['–', 'V pf praet indic', 'A - nom sg plen f -', 'S anim nom', ',', 'CONJ', 'A - nom sg plen n -', 'S inan nom', 'ADV', 'V pf praet indic', 'A - nonflex nonflex plen - -', 'S inan nom', '.']",0.21199085409868007,0.2543601830044637
5080,5125,1,уколоть#232,"['вырвать', 'мадам', 'стыд', 'снова']","['SPRO', 'ADV', 'V pf praet indic', ',', 'CONJ', 'S anim nonflex', 'S inan nom', 'V pf praet indic', 'SPRO', 'ADV', '.']",0.20649064426840547,0.22410716577543235
5081,5126,1,уколоть#233,"['один', 'фраза', 'больно']","['A - nom sg plen f -', 'ИЗ', 'A - gen pl plen - -', 'S inan gen', 'ADV', 'V pf praet indic', 'SPRO', '.']",0.34241011966602747,0.23842139917119037
5082,5127,1,уколоть#234,"['уйти', 'ответ', 'взгляд', 'усмехнуться', 'водитель', 'хотеть', 'знать', 'профессия']","['—', 'V pf praet indic', 'SPRO', 'ОТ', 'S inan gen', ',', 'V pf praet indic', 'A - nonflex nonflex plen - -', 'S inan ins', 'CONJ', 'V pf praet indic', ',', '—', 'S anim nom', ',', 'CONJ', 'V ipf praes indic', 'V ipf - inf', '—', 'ADV', 'PART', 'S inan nom', '!']",0.2380453446603448,0.24684890282890806
5083,5128,1,уколоть#235,"['больно', 'мысль', 'хватить', 'шаг', 'занять', 'место', 'феррис']","['SPRO', 'ADV', 'V pf praet indic', 'S inan nom', 'О', 'S - loc', ',', 'CONJ', 'SPRO', 'PART', 'V pf praet indic', 'A - gen sg plen m -', 'S inan gen', ',', 'CONJ', 'V pf - inf', 'S inan acc', 'S anim nom', '.']",0.23217467034573855,0.24744564252299578
5084,5129,1,уколоть#236,"['смех', 'темный', 'эльф', 'неожиданно', 'неприятный', 'самолюбие', 'девушка']","['S inan nom', 'A - acc sg plen m anim', 'S anim gen', 'ADV', 'A - - sg brev n -', 'V pf praet indic', 'S inan acc', 'S anim gen', '.']",0.23284954234544739,0.2742986586245773
5085,5130,1,уколоть#237,"['месяц', 'неделя', 'назад', 'рассмеяться', 'лицо', 'сильно']","['CONJ', 'A - nom sg plen m -', 'ADV', 'S inan acc', '—', 'S inan acc', 'ADV', ',', 'SPRO', 'PART', 'V pf praet indic', 'SPRO', 'В', 'S inan acc', ',', 'V pf praet indic', 'PART', 'ADV', '.']",0.2248645449786467,0.21914882140026748
5086,5131,1,уколоть#238,"['совесть', 'герцог', 'вспомнить', 'собственный', 'слово', 'произнести', 'площадь', 'помочь', 'знак-кавычки']","['CONJ', 'S inan nom', 'V pf praet indic', 'A - nonflex nonflex plen - -', ',', 'CONJ', 'S anim nom', 'V pf praet indic', 'A - acc pl plen - inan', 'S inan acc', ',', 'PARTCP', 'НА', 'S inan loc', ':', '«', 'V ipf praes indic', 'SPRO', 'S inan acc', 'SPRO', '?', '»']",0.23029464075702716,0.21337145671930044
5087,5132,1,уколоть#239,"['высокий', 'слово', 'патриотизм', 'любовь', 'родина', 'далеко', 'крыться', 'достойный', 'мотив', 'трезвый', 'взгляд', 'вещь', 'вызывать', 'симпатия', 'читатель', 'начало', 'утверждать', 'природа', 'фанатский', 'движение', 'автор', 'показывать', 'находиться', 'плен', 'иллюзия', 'знак-кавычки']","['ЗА', 'A - ins pl plen - -', 'S inan ins', 'О', 'S inan loc', ',', 'S inan gen', 'К', 'S inan loc', 'CONJ', 'S - nonflex', 'ADV', 'PART', 'ADV', 'V ipf praes indic', 'A - nom pl plen - -', 'S inan nom', ',', 'CONJ', 'A - nom sg plen m -', 'S inan nom', 'НА', 'A - acc pl plen - inan', 'S inan acc', 'V ipf praes indic', 'S inan acc', ',', 'CONJ', 'PART', 'S anim nom', 'CONJ', 'V pf praet indic', 'SPRO', 'A - ins sg plen m -', 'S inan ins', ':', '«', 'V ipf praes ger', ',', 'CONJ', 'S inan nom', 'A - gen sg plen m -', 'S inan gen', 'A - nom sg plen f -', ',', 'CONJ', 'У', 'S inan gen', ',', 'S anim nom', 'V ipf praes indic', ',', 'CONJ', 'A - nom sg plen m -', 'V ipf praes indic', 'В', 'S inan loc2', 'S inan gen', '»', '.']",0.19021947775944134,0.21332522968319434
5088,5133,1,уколоть#240,"['сомнение', 'укол', 'незначительный', 'повод', 'лирический', 'герой', 'принимать', 'судьбоносный', 'решение', 'знак-кавычки']","['', 'S inan acc', 'V pf praet indic', '""', '-', 'S inan nom', 'S inan gen', 'V ipf praes indic', 'V ipf - inf', 'ПО', 'A - dat sg plen m -', 'A - dat sg plen m -', 'S inan dat', ',', 'CONJ', 'A - nom pl plen - -', 'S anim nom', 'V ipf praes indic', 'A - nom sg plen n -', 'S inan nom', '.']",0.2381811982191334,0.2616027604292072
5089,5135,1,уколоть#242,"['ревность', 'сэмми', 'сердце', 'прожечь', 'желудок', 'железный', 'рука', 'сжать', 'внутренность']","['S inan nom', 'V pf praet indic', 'S anim nonflex', 'PART', 'В', 'S inan loc', ',', 'ADV', 'SPRO', 'V pf praet indic', 'SPRO', 'ДО', 'S inan gen', 'CONJ', 'A - ins sg plen f -', 'S inan ins', 'V pf praet indic', 'S inan acc', '.']",0.2169734421858733,0.2755981910847274
5090,5137,1,уколоть#244,"['спокойный', 'жизнь', 'жалкий', 'тщеславие', 'вдруг', 'сердце', 'неуязвимый', 'любовь', 'завести', 'далеко']","['СРЕДИ', 'A - gen sg plen f -', 'A - gen sg plen f -', 'S inan gen', 'A - nom sg plen n -', 'S inan nom', 'ADV', 'V pf praet indic', 'A - nonflex nonflex plen - -', 'S inan nom', ',', 'A - acc sg plen n -', 'ДЛЯ', 'S inan loc', ',', 'CONJ', 'V pf praet indic', 'SPRO', 'ADV', 'ADV', '.']",0.20150138881415522,0.29027146749350713
5091,5138,1,уколоть#245,"['внезапно', 'мысль', 'словно']","['ADV', 'SPRO', 'CONJ', 'V pf praet indic', 'A - nom sg plen f -', 'S inan nom', '.']",0.24290537185776725,0.24291323806410572
5092,5139,1,уколоть#246,"['правда', 'колониализм', 'причинить', 'проша', 'причинять', 'громадный', 'вред', 'народ', 'азия', 'другой', 'район', 'мир', 'высказать', 'прямой', 'недвусмысленный', 'юва', 'самый', 'чувствительный', 'место']","['ADV', 'О', 'S inan loc', ',', 'PARTCP', 'В', 'S anim acc', '-', 'NONLEX', 'CONJ', 'ADV', 'ADV', 'PARTCP', 'A - acc sg plen m inan', 'S inan acc', 'S inan dat', 'S inan gen', 'CONJ', 'A - gen pl plen - -', 'S inan gen', 'S inan gen', ',', '—', 'A - nom sg plen f -', 'ADV', 'PARTCP', 'В', 'A - gen pl plen - -', 'CONJ', 'A - nom sg plen f -', 'С.', 'S inan nonflex', 'S - nonflex', '-', '•', 'V pf praet indic', 'SPRO', 'В', 'A - acc sg plen n inan', 'A - nom sg plen n -', 'S inan nom', '.']",0.25196146813652626,0.2786054557144504
5093,5140,1,уколоть#247,"['просто', 'сильванна', 'констатировать', 'факт', 'который', 'считать', 'очевидный', 'легкий', 'насмешка']","['ADV', 'PART', 'S anim nom', 'V pf praet indic', 'S inan acc', ',', 'A - acc sg plen m inan', 'V ipf praet indic', 'A - ins sg plen n -', ',', 'CONJ', 'PART', 'V pf praet indic', 'A - nonflex nonflex plen - -', 'A - nom sg plen m -', 'S inan ins', '?']",0.22232508331176737,0.23207493915849478
5094,5141,1,уколоть#248,"['время', 'наслушаться', 'язвительный', 'замечание']","['CONJ', 'SPRO', 'К', 'A - dat sg plen m -', 'S inan gen', 'ADV', 'V pf praet indic', 'ОТ', 'SPRO', 'A - loc pl plen - -', 'S inan gen', ',', 'CONJ', 'ADV', 'PART', 'V pf praet indic', 'SPRO', 'S anim dat', ':']",0.1955172253993424,0.22205033573428984
5095,5142,1,уколоть#249,"['ранд', 'взгляд']","['S anim nom', 'V pf praet indic', 'SPRO', 'S inan ins', '.']",0.24563460973597392,0.28063720269979003
5096,5143,1,уколоть#250,"['рассвет', 'толкнуть', 'разбудить', 'ранд', 'угрюмый', 'солнце', 'нехотя', 'выглянуть', 'верхушка', 'дерево', 'запустение', 'юноша', 'веко', 'словно']","['S inan nom', ',', 'CONJ', 'V pf praet ger', ',', 'V pf praet indic', 'S inan gen', ',', 'A - nom sg plen n -', 'S inan nom', ',', 'ADV', 'V pf praet ger', 'НАД', 'S inan ins', 'S inan gen', 'S inan acc', ',', 'V pf praet indic', 'S anim dat', 'S inan acc', '.']",0.21172815221844915,0.2050737326932124
5097,5144,1,уколоть#251,"['сон', 'шибко', 'охочий', 'сдержаться', 'сергей']","['У', 'SPRO', 'PART', 'S - nom', 'ДО', 'S inan gen', 'ADV', 'A - - sg brev m -', ',', 'PART', 'V pf praet ger', ',', 'V pf praet indic', 'S anim nom', '.']",0.20543263098845924,0.24148638620169663
5098,5145,1,уколоть#252,"['мораль', 'читать', 'знак-кавычки']","['S inan nom', 'PART', 'V ipf praet indic', ',', 'CONJ', 'PART', 'V pf praet indic', ':', '""', 'INTJ', ',', 'SPRO', '!..']",0.17597862754585225,0.27136195557745973
5099,5146,1,уколоть#253,"['лицо', 'саймон', 'расплыться', 'чистый', 'удовлетворение', 'перрин', 'вновь', 'стыд']","['ПО', 'S inan dat', 'S anim gen', 'V pf praet indic', 'A - nom sg plen n -', 'S inan nom', ',', 'CONJ', 'S anim nom', 'ADV', 'V pf praet indic', 'S inan nom', '.']",0.18963675232720398,0.2712237270188376
5100,5147,1,уколоть#254,"['письмо', 'уязвить', 'копье', 'изготовить', 'оружейник']","['SPRO', '[', 'S inan acc', ']', 'V pf praet indic', 'SPRO', 'CONJ', 'V pf praet indic', ',', 'CONJ', 'V ipf praes indic', 'V pf - inf', 'S inan acc', ',', 'PARTCP', 'S anim ins', '.']",0.23160604993935544,0.25589207002697856
5101,5148,1,уколоть#255,"['слово', 'маленький', 'фрау', 'шмитт', 'больно', 'вонзить', 'тело', 'дюжина', 'булавка']","['CONJ', 'A - nom pl plen - -', 'S inan nom', 'V pf praet indic', 'A - acc sg plen f -', 'S anim nonflex', 'S anim gen', 'ADV', ',', 'CONJ', 'CONJ', 'PART', 'A - nom sg plen f -', 'V pf praet indic', 'SPRO', 'В', 'S inan acc', 'S inan acc', 'S inan gen', '.']",0.24942491854598658,0.22962292299367945
5102,5149,1,уколоть#256,"['реут', 'отвечать', 'сообщение', 'работа', 'рассказать', 'видеть', 'улица', 'высокий', 'блондин', 'неприятно', 'знать', 'ничто', 'поделать', 'прошлый']","['S inan nom', 'PART', 'V ipf praet indic', 'НА', 'A - acc pl plen - inan', 'S inan acc', ',', 'CONJ', 'S - nom', 'НА', 'S inan loc', 'V pf praet indic', 'SPRO', ',', 'CONJ', 'V ipf praet indic', 'SPRO', 'НА', 'S inan loc', 'С', 'A - ins sg plen m -', 'S inan ins', ',', 'CONJ', 'S - nom', 'SPRO', 'ADV', 'V pf praet indic', ',', 'CONJ', 'SPRO', 'V ipf praet indic', ',', 'CONJ', 'ADV', 'S - gen', 'PART', 'V pf fut indic', ',', 'S - nom', 'ADV', 'В', 'A - loc sg plen m -', '.']",0.24435168479701896,0.22567395735750295
5103,5150,1,уколоть#257,"['сидеть', 'клацать', 'клавиатура', 'спокойно', 'вдруг', 'подпрыгивать', 'стул', 'один', 'место', 'словно']","['V ipf praes indic', 'PART', 'V ipf praes indic', 'ПО', 'S inan dat', 'ADV', 'CONJ', 'ADV', 'V ipf praes indic', 'НА', 'S inan loc', ',', 'CONJ', 'A - nonflex nonflex plen - -', 'V pf praet indic', 'В', 'A - acc sg plen n inan', 'S inan acc', '.']",0.19885423933470117,0.2578459437518455
5104,5151,1,уколоть#258,"['близко', 'утро', 'яковлевич', 'стремительно', 'соскочить', 'топчан']","['ADV', 'К', 'S inan dat', 'S anim nom', 'ADV', 'V pf praet indic', 'СО', 'A - gen sg plen m -', 'S inan gen', ',', 'CONJ', 'SPRO', 'S - ins', 'V pf praet indic', '.']",0.21571501799316453,0.2887044142326986
5105,5152,1,уколоть#259,['дарья'],"['-', 'SPRO', 'PART', 'A - acc sg plen f -', ',', '-', 'V pf praet indic', 'S anim nom', '.']",0.18364190218517076,0.2582573835169665
